datetime,power,capacity,spot_price_prediction
2021-01-08 16:00:00,0.0,580.0,28.321014841556007
2021-01-08 16:30:00,0.0,580.0,32.91179196607179
2021-01-08 17:00:00,0.0,580.0,37.103244204053496
2021-01-08 17:30:00,300.0,580.0,54.2487939323224
2021-01-08 18:00:00,300.0,430.0,53.478207186092206
2021-01-08 18:30:00,300.0,280.0,55.69905142398426
2021-01-08 19:00:00,0.0,130.0,44.52671611158338
2021-01-08 19:30:00,260.0,130.0,48.17092377584093
2021-01-08 20:00:00,0.0,0.0,45.57414070918867
2021-01-08 20:30:00,0.0,0.0,47.48657506034948
2021-01-08 21:00:00,0.0,0.0,48.05165233686449
2021-01-08 21:30:00,0.0,0.0,29.26699806759126
2021-01-08 22:00:00,0.0,0.0,26.62373428340948
2021-01-08 22:30:00,-33.3333333333333,0.0,22.735721865921505
2021-01-08 23:00:00,-300.0,15.0,19.598125078893304
2021-01-08 23:30:00,0.0,150.0,25.72189079359127
2021-01-09 00:00:00,300.0,150.0,32.6824815267662
2021-01-09 00:30:00,0.0,0.0,27.209004706323316
2021-01-09 01:00:00,0.0,0.0,19.7314919881957
2021-01-09 01:30:00,0.0,0.0,16.442329417414456
2021-01-09 02:00:00,0.0,0.0,14.132513924206222
2021-01-09 02:30:00,0.0,0.0,11.315845324509226
2021-01-09 03:00:00,-300.0,0.0,9.20571170780832
2021-01-09 03:30:00,-300.0,135.0,9.122836800950978
2021-01-09 04:00:00,-300.0,270.0,9.329646433409962
2021-01-09 04:30:00,0.0,405.0,10.845711544447468
2021-01-09 05:00:00,210.0,405.0,13.170108559322472
2021-01-09 05:30:00,0.0,300.0,10.563114424780151
2021-01-09 06:00:00,0.0,300.0,11.60953754028563
2021-01-09 06:30:00,0.0,300.0,11.558371287646082
2021-01-09 07:00:00,0.0,300.0,12.051174332003342
2021-01-09 07:30:00,0.0,300.0,11.553933470041985
2021-01-09 08:00:00,0.0,300.0,10.767514844411975
2021-01-09 08:30:00,0.0,300.0,11.540663488828612
2021-01-09 09:00:00,300.0,300.0,15.04634297580651
2021-01-09 09:30:00,300.0,150.0,14.11601633810224
2021-01-09 10:00:00,-300.0,0.0,9.163263364685008
2021-01-09 10:30:00,-300.0,135.0,8.362676049460191
2021-01-09 11:00:00,-300.0,270.0,8.182781003313565
2021-01-09 11:30:00,-300.0,405.0,8.56772072312502
2021-01-09 12:00:00,-88.8888888888889,540.0,9.281857397064158
2021-01-09 12:30:00,0.0,580.0,12.349329360795494
2021-01-09 13:00:00,0.0,580.0,11.9148968054282
