datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2018-02-01 18:30:00,84.77,0.0,0.0,580.0,0.0
2018-02-01 19:00:00,87.08,260.0,117.0,580.0,10096.66476
2018-02-01 19:30:00,93.33,300.0,135.0,450.0,12486.15405
2018-02-01 20:00:00,113.39,300.0,135.0,300.0,15169.88115
2018-02-01 20:30:00,136.56,300.0,135.0,150.0,18269.6796
2018-02-01 21:00:00,79.12,0.0,0.0,0.0,0.0
2018-02-01 21:30:00,59.27,-300.0,-150.0,0.0,-8971.241170534813
2018-02-01 22:00:00,68.69,-33.3333333333333,-16.66666666666665,135.0,-1155.2304069962988
2018-02-01 22:30:00,81.87,0.0,0.0,150.0,0.0
2018-02-01 23:00:00,85.7,0.0,0.0,150.0,0.0
2018-02-01 23:30:00,85.84,0.0,0.0,150.0,0.0
2018-02-02 00:00:00,109.13,300.0,135.0,150.0,14599.957049999999
2018-02-02 00:30:00,84.69,0.0,0.0,0.0,0.0
2018-02-02 01:00:00,76.56,0.0,0.0,0.0,0.0
2018-02-02 01:30:00,67.04,0.0,0.0,0.0,0.0
2018-02-02 02:00:00,43.2,-300.0,-150.0,0.0,-6538.8496468213925
2018-02-02 02:30:00,58.29,-300.0,-150.0,135.0,-8822.906155398587
2018-02-02 03:00:00,66.36,0.0,0.0,270.0,0.0
2018-02-02 03:30:00,61.99,-300.0,-150.0,270.0,-9382.946518668012
2018-02-02 04:00:00,56.55,-300.0,-150.0,405.0,-8559.535822401614
2018-02-02 04:30:00,63.54,-88.8888888888889,-44.44444444444445,540.0,-2849.646821392533
2018-02-02 05:00:00,67.34,0.0,0.0,580.0,0.0
2018-02-02 05:30:00,83.97,0.0,0.0,580.0,0.0
2018-02-02 06:00:00,89.72,0.0,0.0,580.0,0.0
2018-02-02 06:30:00,91.6,300.0,135.0,580.0,12254.706
2018-02-02 07:00:00,99.31,300.0,135.0,430.0,13286.18835
2018-02-02 07:30:00,89.36,0.0,0.0,280.0,0.0
2018-02-02 08:00:00,92.16,300.0,135.0,280.0,12329.6256
2018-02-02 08:30:00,87.77,0.0,0.0,130.0,0.0
2018-02-02 09:00:00,91.1,170.0,76.5,130.0,6906.42765
2018-02-02 09:30:00,82.5,0.0,0.0,45.0,0.0
2018-02-02 10:00:00,80.12,0.0,0.0,45.0,0.0
2018-02-02 10:30:00,77.95,0.0,0.0,45.0,0.0
2018-02-02 11:00:00,80.49,0.0,0.0,45.0,0.0
2018-02-02 11:30:00,75.18,0.0,0.0,45.0,0.0
2018-02-02 12:00:00,74.82,0.0,0.0,45.0,0.0
2018-02-02 12:30:00,72.68,0.0,0.0,45.0,0.0
2018-02-02 13:00:00,83.73,0.0,0.0,45.0,0.0
2018-02-02 13:30:00,81.33,0.0,0.0,45.0,0.0
2018-02-02 14:00:00,87.99,0.0,0.0,45.0,0.0
2018-02-02 14:30:00,77.1,0.0,0.0,45.0,0.0
2018-02-02 15:00:00,75.33,0.0,0.0,45.0,0.0
2018-02-02 15:30:00,70.3,-300.0,-150.0,45.0,-10640.766902119072
2018-02-02 16:00:00,85.77,0.0,0.0,180.0,0.0
2018-02-02 16:30:00,86.34,0.0,0.0,180.0,0.0
2018-02-02 17:00:00,93.01,300.0,135.0,180.0,12443.34285
2018-02-02 17:30:00,77.23,0.0,0.0,30.0,0.0
2018-02-02 18:00:00,88.51,0.0,0.0,30.0,0.0
2018-02-02 18:30:00,85.82,0.0,0.0,30.0,0.0
2018-02-02 19:00:00,86.32,0.0,0.0,30.0,0.0
2018-02-02 19:30:00,75.67,0.0,0.0,30.0,0.0
2018-02-02 20:00:00,75.02,0.0,0.0,30.0,0.0
2018-02-02 20:30:00,70.4,-300.0,-150.0,30.0,-10655.90312815338
2018-02-02 21:00:00,72.71,0.0,0.0,165.0,0.0
2018-02-02 21:30:00,100.16,300.0,135.0,165.0,13399.9056
2018-02-02 22:00:00,90.81,0.0,0.0,15.0,0.0
2018-02-02 22:30:00,89.09,0.0,0.0,15.0,0.0
2018-02-02 23:00:00,70.64,-300.0,-150.0,15.0,-10692.230070635722
2018-02-02 23:30:00,81.48,0.0,0.0,150.0,0.0
2018-02-03 00:00:00,94.57,300.0,135.0,150.0,12652.047449999998
2018-02-03 00:30:00,68.01,0.0,0.0,0.0,0.0
2018-02-03 01:00:00,48.76,-300.0,-150.0,0.0,-7380.42381432896
2018-02-03 01:30:00,56.55,0.0,0.0,135.0,0.0
2018-02-03 02:00:00,58.28,0.0,0.0,135.0,0.0
2018-02-03 02:30:00,53.0,-300.0,-150.0,135.0,-8022.199798183653
2018-02-03 03:00:00,57.21,0.0,0.0,270.0,0.0
2018-02-03 03:30:00,54.05,-300.0,-150.0,270.0,-8181.130171543895
2018-02-03 04:00:00,55.11,-88.8888888888889,-44.44444444444445,405.0,-2471.577531113354
2018-02-03 04:30:00,55.1,-300.0,-150.0,445.0,-8340.060544904138
2018-02-03 05:00:00,59.19,0.0,0.0,580.0,0.0
2018-02-03 05:30:00,59.54,0.0,0.0,580.0,0.0
2018-02-03 06:00:00,63.54,0.0,0.0,580.0,0.0
2018-02-03 06:30:00,62.18,0.0,0.0,580.0,0.0
2018-02-03 07:00:00,96.59,240.0,108.0,580.0,10337.83452
2018-02-03 07:30:00,77.43,0.0,0.0,460.0,0.0
2018-02-03 08:00:00,96.66,300.0,135.0,460.0,12931.6581
2018-02-03 08:30:00,74.85,-300.0,-150.0,310.0,-11329.465186680121
2018-02-03 09:00:00,73.1,-300.0,-150.0,445.0,-11064.581231079717
2018-02-03 09:30:00,85.45,0.0,0.0,580.0,0.0
2018-02-03 10:00:00,84.67,0.0,0.0,580.0,0.0
2018-02-03 10:30:00,100.72,270.0,121.5,580.0,12127.34268
2018-02-03 11:00:00,90.39,0.0,0.0,445.0,0.0
2018-02-03 11:30:00,81.43,0.0,0.0,445.0,0.0
2018-02-03 12:00:00,79.87,-300.0,-150.0,445.0,-12089.303733602423
2018-02-03 12:30:00,83.38,0.0,0.0,580.0,0.0
2018-02-03 13:00:00,90.77,0.0,0.0,580.0,0.0
2018-02-03 13:30:00,92.49,0.0,0.0,580.0,0.0
2018-02-03 14:00:00,112.69,0.0,0.0,580.0,0.0
2018-02-03 14:30:00,113.98,260.0,117.0,580.0,13215.63906
2018-02-03 15:00:00,100.16,0.0,0.0,450.0,0.0
2018-02-03 15:30:00,98.23,0.0,0.0,450.0,0.0
2018-02-03 16:00:00,110.57,0.0,0.0,450.0,0.0
2018-02-03 16:30:00,103.67,0.0,0.0,450.0,0.0
2018-02-03 17:00:00,108.17,0.0,0.0,450.0,0.0
2018-02-03 17:30:00,104.58,0.0,0.0,450.0,0.0
2018-02-03 18:00:00,99.32,0.0,0.0,450.0,0.0
2018-02-03 18:30:00,95.41,0.0,0.0,450.0,0.0
2018-02-03 19:00:00,93.52,0.0,0.0,450.0,0.0
2018-02-03 19:30:00,92.02,0.0,0.0,450.0,0.0
2018-02-03 20:00:00,92.33,0.0,0.0,450.0,0.0
2018-02-03 20:30:00,93.55,0.0,0.0,450.0,0.0
2018-02-03 21:00:00,91.58,0.0,0.0,450.0,0.0
2018-02-03 21:30:00,91.39,0.0,0.0,450.0,0.0
2018-02-03 22:00:00,111.67,0.0,0.0,450.0,0.0
2018-02-03 22:30:00,101.45,0.0,0.0,450.0,0.0
2018-02-03 23:00:00,94.78,0.0,0.0,450.0,0.0
2018-02-03 23:30:00,125.88,300.0,135.0,450.0,16840.855799999998
2018-02-04 00:00:00,128.3,300.0,135.0,300.0,17164.6155
2018-02-04 00:30:00,117.96,300.0,135.0,150.0,15781.278599999998
2018-02-04 01:00:00,82.9,0.0,0.0,0.0,0.0
2018-02-04 01:30:00,73.93,-300.0,-150.0,0.0,-11190.211907164483
2018-02-04 02:00:00,62.03,-300.0,-150.0,135.0,-9389.001009081736
2018-02-04 02:30:00,63.01,-300.0,-150.0,270.0,-9537.336024217962
2018-02-04 03:00:00,80.55,0.0,0.0,405.0,0.0
2018-02-04 03:30:00,79.5,-300.0,-150.0,405.0,-12033.299697275479
2018-02-04 04:00:00,80.03,-88.8888888888889,-44.44444444444445,540.0,-3589.191613409576
2018-02-04 04:30:00,80.8,0.0,0.0,580.0,0.0
2018-02-04 05:00:00,85.2,0.0,0.0,580.0,0.0
2018-02-04 05:30:00,91.21,0.0,0.0,580.0,0.0
2018-02-04 06:00:00,83.45,0.0,0.0,580.0,0.0
2018-02-04 06:30:00,84.04,0.0,0.0,580.0,0.0
2018-02-04 07:00:00,88.52,0.0,0.0,580.0,0.0
2018-02-04 07:30:00,97.8,0.0,0.0,580.0,0.0
2018-02-04 08:00:00,121.47,300.0,135.0,580.0,16250.86395
2018-02-04 08:30:00,111.45,0.0,0.0,430.0,0.0
2018-02-04 09:00:00,93.62,0.0,0.0,430.0,0.0
2018-02-04 09:30:00,92.39,-33.3333333333333,-16.66666666666665,430.0,-1553.8176925664297
2018-02-04 10:00:00,85.52,-300.0,-150.0,445.0,-12944.500504540867
2018-02-04 10:30:00,103.28,0.0,0.0,580.0,0.0
2018-02-04 11:00:00,121.46,300.0,135.0,580.0,16249.5261
2018-02-04 11:30:00,117.72,260.0,117.0,430.0,13649.28084
2018-02-04 12:00:00,121.57,300.0,135.0,300.0,16264.24245
2018-02-04 12:30:00,99.89,0.0,0.0,150.0,0.0
2018-02-04 13:00:00,113.55,0.0,0.0,150.0,0.0
2018-02-04 13:30:00,98.53,0.0,0.0,150.0,0.0
2018-02-04 14:00:00,107.75,0.0,0.0,150.0,0.0
2018-02-04 14:30:00,161.97,300.0,135.0,150.0,21669.156450000002
2018-02-04 15:00:00,104.45,0.0,0.0,0.0,0.0
2018-02-04 15:30:00,114.69,0.0,0.0,0.0,0.0
2018-02-04 16:00:00,98.73,0.0,0.0,0.0,0.0
2018-02-04 16:30:00,103.47,0.0,0.0,0.0,0.0
2018-02-04 17:00:00,108.0,0.0,0.0,0.0,0.0
2018-02-04 17:30:00,116.44,0.0,0.0,0.0,0.0
2018-02-04 18:00:00,113.94,0.0,0.0,0.0,0.0
2018-02-04 18:30:00,105.35,0.0,0.0,0.0,0.0
2018-02-04 19:00:00,101.82,0.0,0.0,0.0,0.0
2018-02-04 19:30:00,94.21,0.0,0.0,0.0,0.0
2018-02-04 20:00:00,96.39,0.0,0.0,0.0,0.0
2018-02-04 20:30:00,89.67,0.0,0.0,0.0,0.0
2018-02-04 21:00:00,83.16,0.0,0.0,0.0,0.0
2018-02-04 21:30:00,90.97,0.0,0.0,0.0,0.0
2018-02-04 22:00:00,84.34,0.0,0.0,0.0,0.0
2018-02-04 22:30:00,81.77,-33.3333333333333,-16.66666666666665,0.0,-1375.2102253615863
2018-02-04 23:00:00,79.96,-300.0,-150.0,15.0,-12102.926337033297
2018-02-04 23:30:00,99.91,0.0,0.0,150.0,0.0
2018-02-05 00:00:00,143.48,300.0,135.0,150.0,19195.4718
2018-02-05 00:30:00,69.97,-300.0,-150.0,0.0,-10590.817356205853
2018-02-05 01:00:00,73.47,-88.8888888888889,-44.44444444444445,135.0,-3294.988227379751
2018-02-05 01:30:00,78.25,0.0,0.0,175.0,0.0
2018-02-05 02:00:00,78.17,0.0,0.0,175.0,0.0
2018-02-05 02:30:00,72.07,-300.0,-150.0,175.0,-10908.678102926335
2018-02-05 03:00:00,72.61,-300.0,-150.0,310.0,-10990.413723511605
2018-02-05 03:30:00,72.94,-300.0,-150.0,445.0,-11040.363269424823
2018-02-05 04:00:00,79.71,0.0,0.0,580.0,0.0
2018-02-05 04:30:00,87.76,0.0,0.0,580.0,0.0
2018-02-05 05:00:00,104.01,0.0,0.0,580.0,0.0
2018-02-05 05:30:00,113.72,0.0,0.0,580.0,0.0
2018-02-05 06:00:00,106.08,0.0,0.0,580.0,0.0
2018-02-05 06:30:00,114.97,0.0,0.0,580.0,0.0
2018-02-05 07:00:00,129.17,300.0,135.0,580.0,17281.008449999998
2018-02-05 07:30:00,131.54,300.0,135.0,430.0,17598.078899999997
2018-02-05 08:00:00,134.89,300.0,135.0,280.0,18046.258649999996
2018-02-05 08:30:00,112.3,0.0,0.0,130.0,0.0
2018-02-05 09:00:00,102.25,0.0,0.0,130.0,0.0
2018-02-05 09:30:00,99.32,0.0,0.0,130.0,0.0
2018-02-05 10:00:00,103.06,0.0,0.0,130.0,0.0
2018-02-05 10:30:00,104.71,0.0,0.0,130.0,0.0
2018-02-05 11:00:00,116.39,0.0,0.0,130.0,0.0
2018-02-05 11:30:00,105.79,0.0,0.0,130.0,0.0
2018-02-05 12:00:00,119.59,0.0,0.0,130.0,0.0
2018-02-05 12:30:00,111.06,0.0,0.0,130.0,0.0
2018-02-05 13:00:00,113.7,0.0,0.0,130.0,0.0
2018-02-05 13:30:00,118.78,0.0,0.0,130.0,0.0
2018-02-05 14:00:00,115.53,0.0,0.0,130.0,0.0
2018-02-05 14:30:00,118.82,0.0,0.0,130.0,0.0
2018-02-05 15:00:00,113.33,0.0,0.0,130.0,0.0
2018-02-05 15:30:00,116.67,0.0,0.0,130.0,0.0
2018-02-05 16:00:00,121.43,260.0,117.0,130.0,14079.444210000001
2018-02-05 16:30:00,119.04,0.0,0.0,0.0,0.0
2018-02-05 17:00:00,109.63,0.0,0.0,0.0,0.0
2018-02-05 17:30:00,98.41,0.0,0.0,0.0,0.0
2018-02-05 18:00:00,93.59,0.0,0.0,0.0,0.0
2018-02-05 18:30:00,109.5,0.0,0.0,0.0,0.0
2018-02-05 19:00:00,99.24,0.0,0.0,0.0,0.0
2018-02-05 19:30:00,98.4,0.0,0.0,0.0,0.0
2018-02-05 20:00:00,90.66,0.0,0.0,0.0,0.0
2018-02-05 20:30:00,99.76,0.0,0.0,0.0,0.0
2018-02-05 21:00:00,89.31,0.0,0.0,0.0,0.0
2018-02-05 21:30:00,100.12,0.0,0.0,0.0,0.0
2018-02-05 22:00:00,89.42,0.0,0.0,0.0,0.0
2018-02-05 22:30:00,82.23,0.0,0.0,0.0,0.0
2018-02-05 23:00:00,79.92,0.0,0.0,0.0,0.0
2018-02-05 23:30:00,81.96,0.0,0.0,0.0,0.0
2018-02-06 00:00:00,88.47,0.0,0.0,0.0,0.0
2018-02-06 00:30:00,75.27,0.0,0.0,0.0,0.0
2018-02-06 01:00:00,49.77,-300.0,-150.0,0.0,-7533.29969727548
2018-02-06 01:30:00,63.83,-300.0,-150.0,135.0,-9661.453077699294
2018-02-06 02:00:00,70.62,-88.8888888888889,-44.44444444444445,270.0,-3167.1712075344776
2018-02-06 02:30:00,74.99,0.0,0.0,310.0,0.0
2018-02-06 03:00:00,68.35,-300.0,-150.0,310.0,-10345.610494450051
2018-02-06 03:30:00,71.84,0.0,0.0,445.0,0.0
2018-02-06 04:00:00,69.2,-300.0,-150.0,445.0,-10474.268415741675
2018-02-06 04:30:00,71.73,0.0,0.0,580.0,0.0
2018-02-06 05:00:00,71.5,0.0,0.0,580.0,0.0
2018-02-06 05:30:00,88.34,0.0,0.0,580.0,0.0
2018-02-06 06:00:00,122.16,300.0,135.0,580.0,16343.175599999999
2018-02-06 06:30:00,103.82,0.0,0.0,430.0,0.0
2018-02-06 07:00:00,97.26,0.0,0.0,430.0,0.0
2018-02-06 07:30:00,79.67,-300.0,-150.0,430.0,-12059.031281533804
2018-02-06 08:00:00,93.81,-33.3333333333333,-16.66666666666665,565.0,-1577.6992936427835
2018-02-06 08:30:00,104.89,0.0,0.0,580.0,0.0
2018-02-06 09:00:00,112.96,0.0,0.0,580.0,0.0
2018-02-06 09:30:00,123.26,0.0,0.0,580.0,0.0
2018-02-06 10:00:00,102.81,0.0,0.0,580.0,0.0
2018-02-06 10:30:00,106.71,0.0,0.0,580.0,0.0
2018-02-06 11:00:00,107.97,0.0,0.0,580.0,0.0
2018-02-06 11:30:00,110.43,0.0,0.0,580.0,0.0
2018-02-06 12:00:00,126.13,0.0,0.0,580.0,0.0
2018-02-06 12:30:00,111.96,0.0,0.0,580.0,0.0
2018-02-06 13:00:00,115.78,0.0,0.0,580.0,0.0
2018-02-06 13:30:00,142.15,300.0,135.0,580.0,19017.53775
2018-02-06 14:00:00,149.93,300.0,135.0,430.0,20058.38505
2018-02-06 14:30:00,123.35,0.0,0.0,280.0,0.0
2018-02-06 15:00:00,124.86,0.0,0.0,280.0,0.0
2018-02-06 15:30:00,143.22,300.0,135.0,280.0,19160.687700000002
2018-02-06 16:00:00,136.23,0.0,0.0,130.0,0.0
2018-02-06 16:30:00,140.73,260.0,117.0,130.0,16317.221309999999
2018-02-06 17:00:00,121.0,0.0,0.0,0.0,0.0
2018-02-06 17:30:00,113.19,0.0,0.0,0.0,0.0
2018-02-06 18:00:00,115.11,0.0,0.0,0.0,0.0
2018-02-06 18:30:00,110.84,0.0,0.0,0.0,0.0
2018-02-06 19:00:00,120.47,0.0,0.0,0.0,0.0
2018-02-06 19:30:00,107.75,0.0,0.0,0.0,0.0
2018-02-06 20:00:00,109.0,0.0,0.0,0.0,0.0
2018-02-06 20:30:00,102.59,0.0,0.0,0.0,0.0
2018-02-06 21:00:00,72.66,-300.0,-150.0,0.0,-10997.98183652876
2018-02-06 21:30:00,95.04,240.0,108.0,135.0,10171.941120000001
2018-02-06 22:00:00,84.47,0.0,0.0,15.0,0.0
2018-02-06 22:30:00,80.87,0.0,0.0,15.0,0.0
2018-02-06 23:00:00,67.44,-300.0,-150.0,15.0,-10207.870837537841
2018-02-06 23:30:00,84.1,0.0,0.0,150.0,0.0
2018-02-07 00:00:00,101.76,300.0,135.0,150.0,13613.9616
2018-02-07 00:30:00,59.27,0.0,0.0,0.0,0.0
2018-02-07 01:00:00,55.05,0.0,0.0,0.0,0.0
2018-02-07 01:30:00,58.57,0.0,0.0,0.0,0.0
2018-02-07 02:00:00,44.07,-300.0,-150.0,0.0,-6670.534813319879
2018-02-07 02:30:00,43.48,-300.0,-150.0,135.0,-6581.231079717456
2018-02-07 03:00:00,47.24,-88.8888888888889,-44.44444444444445,270.0,-2118.623164031843
2018-02-07 03:30:00,39.33,-300.0,-150.0,310.0,-5953.077699293643
2018-02-07 04:00:00,44.37,-300.0,-150.0,445.0,-6715.943491422805
2018-02-07 04:30:00,56.86,0.0,0.0,580.0,0.0
2018-02-07 05:00:00,64.87,0.0,0.0,580.0,0.0
2018-02-07 05:30:00,78.54,0.0,0.0,580.0,0.0
2018-02-07 06:00:00,82.6,0.0,0.0,580.0,0.0
2018-02-07 06:30:00,93.42,0.0,0.0,580.0,0.0
2018-02-07 07:00:00,108.2,270.0,121.5,580.0,13027.983300000002
2018-02-07 07:30:00,79.02,-300.0,-150.0,445.0,-11960.645812310797
2018-02-07 08:00:00,92.48,0.0,0.0,580.0,0.0
2018-02-07 08:30:00,105.42,0.0,0.0,580.0,0.0
2018-02-07 09:00:00,120.16,0.0,0.0,580.0,0.0
2018-02-07 09:30:00,141.97,0.0,0.0,580.0,0.0
2018-02-07 10:00:00,138.57,0.0,0.0,580.0,0.0
2018-02-07 10:30:00,115.91,0.0,0.0,580.0,0.0
2018-02-07 11:00:00,133.26,0.0,0.0,580.0,0.0
2018-02-07 11:30:00,119.22,0.0,0.0,580.0,0.0
2018-02-07 12:00:00,136.86,0.0,0.0,580.0,0.0
2018-02-07 12:30:00,122.08,0.0,0.0,580.0,0.0
2018-02-07 13:00:00,115.97,0.0,0.0,580.0,0.0
2018-02-07 13:30:00,296.89,0.0,0.0,580.0,0.0
2018-02-07 14:00:00,2265.31,300.0,135.0,580.0,303064.49834999995
2018-02-07 14:30:00,184.08,-300.0,-150.0,430.0,-27862.764883955606
2018-02-07 15:00:00,428.57,-33.3333333333333,-16.66666666666665,565.0,-7207.702657248563
2018-02-07 15:30:00,1921.27,260.0,117.0,580.0,222765.49268999998
2018-02-07 16:00:00,6846.57,300.0,135.0,450.0,915968.3674499999
2018-02-07 16:30:00,3810.08,300.0,135.0,300.0,509731.5528
2018-02-07 17:00:00,3736.81,300.0,135.0,150.0,499929.12584999995
2018-02-07 17:30:00,114.93,-300.0,-150.0,0.0,-17396.06458123108
2018-02-07 18:00:00,178.93,0.0,0.0,135.0,0.0
2018-02-07 18:30:00,170.03,0.0,0.0,135.0,0.0
2018-02-07 19:00:00,183.42,270.0,121.5,135.0,22084.960229999997
2018-02-07 19:30:00,93.52,-300.0,-150.0,0.0,-14155.39858728557
2018-02-07 20:00:00,95.68,-33.3333333333333,-16.66666666666665,135.0,-1609.1490077362919
2018-02-07 20:30:00,101.07,0.0,0.0,150.0,0.0
2018-02-07 21:00:00,105.74,0.0,0.0,150.0,0.0
2018-02-07 21:30:00,104.36,0.0,0.0,150.0,0.0
2018-02-07 22:00:00,110.82,0.0,0.0,150.0,0.0
2018-02-07 22:30:00,145.9,300.0,135.0,150.0,19519.231499999998
2018-02-07 23:00:00,92.48,0.0,0.0,0.0,0.0
2018-02-07 23:30:00,105.11,0.0,0.0,0.0,0.0
2018-02-08 00:00:00,91.86,0.0,0.0,0.0,0.0
2018-02-08 00:30:00,67.17,-300.0,-150.0,0.0,-10167.003027245208
2018-02-08 01:00:00,48.98,-300.0,-150.0,135.0,-7413.723511604439
2018-02-08 01:30:00,-157.92,-300.0,-150.0,270.0,23903.12815338042
2018-02-08 02:00:00,67.96,-300.0,-150.0,405.0,-10286.579212916244
2018-02-08 02:30:00,79.18,0.0,0.0,540.0,0.0
2018-02-08 03:00:00,70.95,-88.8888888888889,-44.44444444444445,540.0,-3181.9710729902463
2018-02-08 03:30:00,72.74,0.0,0.0,580.0,0.0
2018-02-08 04:00:00,82.81,0.0,0.0,580.0,0.0
2018-02-08 04:30:00,91.93,0.0,0.0,580.0,0.0
2018-02-08 05:00:00,90.33,0.0,0.0,580.0,0.0
2018-02-08 05:30:00,139.55,300.0,135.0,580.0,18669.69675
2018-02-08 06:00:00,108.75,-100.0,-50.0,430.0,-5486.881937436932
2018-02-08 06:30:00,145.58,300.0,135.0,475.0,19476.4203
2018-02-08 07:00:00,153.71,300.0,135.0,325.0,20564.092350000003
2018-02-08 07:30:00,86.38,-300.0,-150.0,175.0,-13074.672048435923
2018-02-08 08:00:00,97.97,-300.0,-150.0,310.0,-14828.96064581231
2018-02-08 08:30:00,114.12,0.0,0.0,445.0,0.0
2018-02-08 09:00:00,119.31,0.0,0.0,445.0,0.0
2018-02-08 09:30:00,115.45,0.0,0.0,445.0,0.0
2018-02-08 10:00:00,110.89,0.0,0.0,445.0,0.0
2018-02-08 10:30:00,117.46,0.0,0.0,445.0,0.0
2018-02-08 11:00:00,109.58,0.0,0.0,445.0,0.0
2018-02-08 11:30:00,106.24,-300.0,-150.0,445.0,-16080.726538849647
2018-02-08 12:00:00,116.67,0.0,0.0,580.0,0.0
2018-02-08 12:30:00,154.25,300.0,135.0,580.0,20636.33625
2018-02-08 13:00:00,135.52,0.0,0.0,430.0,0.0
2018-02-08 13:30:00,158.03,300.0,135.0,430.0,21142.04355
2018-02-08 14:00:00,128.72,0.0,0.0,280.0,0.0
2018-02-08 14:30:00,119.31,0.0,0.0,280.0,0.0
2018-02-08 15:00:00,124.2,0.0,0.0,280.0,0.0
2018-02-08 15:30:00,120.61,0.0,0.0,280.0,0.0
2018-02-08 16:00:00,143.33,260.0,117.0,280.0,16618.68351
2018-02-08 16:30:00,128.94,0.0,0.0,150.0,0.0
2018-02-08 17:00:00,155.77,300.0,135.0,150.0,20839.68945
2018-02-08 17:30:00,111.63,0.0,0.0,0.0,0.0
2018-02-08 18:00:00,111.43,0.0,0.0,0.0,0.0
2018-02-08 18:30:00,106.6,0.0,0.0,0.0,0.0
2018-02-08 19:00:00,95.16,0.0,0.0,0.0,0.0
2018-02-08 19:30:00,93.63,-300.0,-150.0,0.0,-14172.04843592331
2018-02-08 20:00:00,107.32,0.0,0.0,135.0,0.0
2018-02-08 20:30:00,117.92,180.0,81.0,135.0,9465.55632
2018-02-08 21:00:00,92.93,-300.0,-150.0,45.0,-14066.094853683151
2018-02-08 21:30:00,91.13,-300.0,-150.0,180.0,-13793.642785065591
2018-02-08 22:00:00,82.27,-300.0,-150.0,315.0,-12452.573158425832
2018-02-08 22:30:00,93.92,0.0,0.0,450.0,0.0
2018-02-08 23:00:00,102.81,0.0,0.0,450.0,0.0
2018-02-08 23:30:00,121.43,300.0,135.0,450.0,16245.51255
2018-02-09 00:00:00,167.32,300.0,135.0,300.0,22384.9062
2018-02-09 00:30:00,129.13,300.0,135.0,150.0,17275.657049999998
2018-02-09 01:00:00,115.86,0.0,0.0,0.0,0.0
2018-02-09 01:30:00,98.91,0.0,0.0,0.0,0.0
2018-02-09 02:00:00,97.05,0.0,0.0,0.0,0.0
2018-02-09 02:30:00,87.76,-300.0,-150.0,0.0,-13283.551967709385
2018-02-09 03:00:00,84.39,-300.0,-150.0,135.0,-12773.46115035318
2018-02-09 03:30:00,93.7,-88.8888888888889,-44.44444444444445,270.0,-4202.264827895505
2018-02-09 04:00:00,81.91,-300.0,-150.0,310.0,-12398.08274470232
2018-02-09 04:30:00,79.44,-300.0,-150.0,445.0,-12024.217961654895
2018-02-09 05:00:00,102.84,0.0,0.0,580.0,0.0
2018-02-09 05:30:00,139.19,300.0,135.0,580.0,18621.53415
2018-02-09 06:00:00,98.47,-300.0,-150.0,430.0,-14904.641775983855
2018-02-09 06:30:00,102.87,0.0,0.0,565.0,0.0
2018-02-09 07:00:00,107.66,0.0,0.0,565.0,0.0
2018-02-09 07:30:00,115.39,0.0,0.0,565.0,0.0
2018-02-09 08:00:00,139.73,300.0,135.0,565.0,18693.77805
2018-02-09 08:30:00,120.89,0.0,0.0,415.0,0.0
2018-02-09 09:00:00,120.38,0.0,0.0,415.0,0.0
2018-02-09 09:30:00,128.53,230.0,103.5,415.0,13183.129304999999
2018-02-09 10:00:00,119.85,0.0,0.0,300.0,0.0
2018-02-09 10:30:00,120.89,0.0,0.0,300.0,0.0
2018-02-09 11:00:00,113.04,0.0,0.0,300.0,0.0
2018-02-09 11:30:00,106.99,0.0,0.0,300.0,0.0
2018-02-09 12:00:00,106.99,0.0,0.0,300.0,0.0
2018-02-09 12:30:00,110.54,0.0,0.0,300.0,0.0
2018-02-09 13:00:00,108.51,0.0,0.0,300.0,0.0
2018-02-09 13:30:00,117.76,0.0,0.0,300.0,0.0
2018-02-09 14:00:00,114.18,0.0,0.0,300.0,0.0
2018-02-09 14:30:00,117.8,0.0,0.0,300.0,0.0
2018-02-09 15:00:00,153.45,300.0,135.0,300.0,20529.30825
2018-02-09 15:30:00,137.81,300.0,135.0,150.0,18436.91085
2018-02-09 16:00:00,114.93,0.0,0.0,0.0,0.0
2018-02-09 16:30:00,116.22,0.0,0.0,0.0,0.0
2018-02-09 17:00:00,123.02,0.0,0.0,0.0,0.0
2018-02-09 17:30:00,116.84,0.0,0.0,0.0,0.0
2018-02-09 18:00:00,106.45,0.0,0.0,0.0,0.0
2018-02-09 18:30:00,106.6,0.0,0.0,0.0,0.0
2018-02-09 19:00:00,115.76,0.0,0.0,0.0,0.0
2018-02-09 19:30:00,114.92,0.0,0.0,0.0,0.0
2018-02-09 20:00:00,113.65,0.0,0.0,0.0,0.0
2018-02-09 20:30:00,108.91,0.0,0.0,0.0,0.0
2018-02-09 21:00:00,119.59,0.0,0.0,0.0,0.0
2018-02-09 21:30:00,122.88,0.0,0.0,0.0,0.0
2018-02-09 22:00:00,103.65,0.0,0.0,0.0,0.0
2018-02-09 22:30:00,94.31,0.0,0.0,0.0,0.0
2018-02-09 23:00:00,89.82,-33.3333333333333,-16.66666666666665,0.0,-1510.5953582240145
2018-02-09 23:30:00,107.41,0.0,0.0,15.0,0.0
2018-02-10 00:00:00,107.23,0.0,0.0,15.0,0.0
2018-02-10 00:30:00,87.84,-300.0,-150.0,15.0,-13295.660948536832
2018-02-10 01:00:00,122.86,300.0,135.0,150.0,16436.8251
