time,spot_price_nsw,spot_price_sa,spot_price_tas,spot_price_vic,inter_gen_nsw,inter_gen_sa,inter_gen_tas,inter_gen_vic,demand_nsw,demand_sa,demand_tas,demand_vic,period
2021-03-17 15:00:00,38.84,38.86,29.21,35.14,84.48,59.32,175.08,26.67,7746,832,1030,4926,31
2021-03-17 15:30:00,37.18,43.6,30.3,34.87,101.15,66.03,173.08,34.55,7869,901,1042,5115,32
2021-03-17 16:00:00,35.32,52.65,25.47,32.97,91.67,74.07,173.07,41.16,8031,990,1059,5288,33
2021-03-17 16:30:00,38.39,71.02,35.98,35.5,106.34,81.43,178.8,43.65,8256,1112,1085,5454,34
2021-03-17 17:00:00,41.03,171.77,41.39,38.25,122.77,75.63,179.6,47.24,8478,1247,1110,5624,35
2021-03-17 17:30:00,44.11,55.93,42.34,41.79,113.83,83.63,180.79,46.58,8561,1367,1107,5716,36
2021-03-17 18:00:00,57.4,62.33,49.38,53.65,96.04,86.85,181.79,49.71,8643,1489,1119,5820,37
2021-03-17 18:30:00,53.59,64.17,46.75,50.52,93.14,83.73,179.55,60.58,8617,1589,1162,5786,38
2021-03-17 19:00:00,58.5,83.96,51.13,54.74,103.38,87.96,174.58,98.59,8523,1638,1171,5729,39
2021-03-17 19:30:00,38.6,111.53,35.04,36.56,98.88,94.66,174.31,133.42,8352,1646,1180,5712,40
2021-03-17 20:00:00,37.88,118.74,33.6,35.33,100.22,116.68,175.46,150.79,8120,1624,1156,5523,41
2021-03-17 20:30:00,33.19,89.78,29.32,30.08,106.35,134.29,178.1,163.53,7908,1575,1115,5355,42
2021-03-17 21:00:00,32.99,67.55,29.32,28.78,90.79,129.62,175.19,169.05,7712,1530,1111,5141,43
2021-03-17 21:30:00,32.41,62.09,29.33,23.08,88.71,137.11,172.2,164.28,7644,1486,1091,4972,44
2021-03-17 22:00:00,32.0,38.18,29.32,16.11,67.45,140.64,172.43,150.95,7576,1431,1034,4794,45
2021-03-17 22:30:00,37.01,36.04,216.96,26.14,52.34,141.82,177.29,130.01,7505,1378,1010,4649,46
2021-03-17 23:00:00,34.49,28.9,44.33,20.81,67.8,146.66,176.49,102.15,7422,1343,994,4583,47
2021-03-17 23:30:00,32.55,34.58,55.01,29.14,91.24,142.42,172.62,65.35,7326,1323,982,4743,48
2021-03-18 00:00:00,32.63,40.87,36.13,30.05,94.8,130.16,168.74,84.26,7231,1473,971,4729,1
2021-03-18 00:30:00,34.28,45.92,26.8,30.88,95.33,120.83,167.21,99.36,7039,1471,971,4531,2
2021-03-18 01:00:00,33.96,43.16,25.81,29.95,89.99,102.78,163.51,105.7,6849,1433,964,4403,3
2021-03-18 01:30:00,32.36,35.37,25.44,29.32,93.03,103.58,158.77,95.41,6564,1366,958,4321,4
2021-03-18 02:00:00,30.62,34.13,25.4,27.93,93.72,98.76,155.03,89.92,6373,1315,954,4203,5
2021-03-18 02:30:00,29.79,31.6,25.54,27.03,98.78,95.25,141.81,92.69,6224,1284,949,4115,6
2021-03-18 03:00:00,32.6,32.12,30.12,29.9,97.95,88.24,117.64,87.01,6207,1265,939,4097,7
2021-03-18 03:30:00,31.11,31.76,28.86,28.67,85.89,80.98,132.14,76.78,6188,1240,939,4079,8
2021-03-18 04:00:00,32.5,30.93,30.08,29.85,76.19,82.8,131.05,66.55,6244,1239,948,4118,9
2021-03-18 04:30:00,32.56,32.91,29.02,29.87,84.92,75.63,126.25,52.77,6439,1254,978,4203,10
2021-03-18 05:00:00,32.94,35.43,31.0,30.79,98.12,67.6,122.08,35.15,6655,1271,1007,4343,11
2021-03-18 05:30:00,31.44,36.14,24.44,29.48,94.01,58.85,128.08,31.22,7116,1308,1065,4626,12
2021-03-18 06:00:00,47.54,50.25,45.13,46.3,119.46,40.93,131.3,31.51,7609,1371,1148,4961,13
2021-03-18 06:30:00,50.05,51.3,48.47,51.31,113.43,31.37,136.74,30.61,7987,1437,1221,5326,14
2021-03-18 07:00:00,64.27,74.54,64.71,67.03,107.53,31.8,137.1,22.44,8338,1524,1249,5532,15
2021-03-18 07:30:00,49.65,54.51,47.64,49.28,113.94,39.23,153.07,14.37,8442,1553,1241,5441,16
2021-03-18 08:00:00,35.62,35.82,33.57,34.24,131.85,44.28,147.2,6.57,8394,1465,1209,5327,17
2021-03-18 08:30:00,38.81,41.3,40.95,36.26,132.23,32.55,145.22,1.76,8434,1353,1207,5209,18
2021-03-18 09:00:00,37.66,-83.11,35.93,33.41,139.53,24.44,148.69,0.87,8411,1267,1182,5089,19
2021-03-18 09:30:00,36.65,-93.02,32.14,31.48,137.18,9.27,143.64,1.25,8392,1203,1149,4983,20
2021-03-18 10:00:00,37.76,-53.01,193.69,32.5,145.47,2.26,152.43,1.05,8384,1087,1128,4949,21
2021-03-18 10:30:00,43.81,-82.01,38.73,39.44,147.81,1.24,150.75,-0.04,8376,1008,1121,4888,22
2021-03-18 11:00:00,44.2,-169.34,28.64,29.15,145.28,0.77,147.26,-0.27,8367,946,1103,4772,23
2021-03-18 11:30:00,37.33,-141.23,25.32,26.02,145.35,0.26,150.34,-0.54,8288,921,1097,4661,24
2021-03-18 12:00:00,37.06,-22.87,34.86,34.47,164.02,4.56,150.81,0.76,8235,874,1103,4596,25
2021-03-18 12:30:00,35.54,-24.37,29.42,29.72,162.53,6.1,147.21,1.32,8213,860,1081,4526,26
2021-03-18 13:00:00,35.39,-0.2,27.64,31.68,165.89,13.35,151.75,2.87,8126,858,1066,4531,27
2021-03-18 13:30:00,35.58,32.95,29.42,32.5,164.86,17.57,156.56,5.14,8096,878,1070,4576,28
2021-03-18 14:00:00,35.92,34.11,26.76,30.34,159.04,42.21,157.66,9.11,8075,940,1084,4688,29
2021-03-18 14:30:00,35.48,33.27,27.05,30.0,158.19,58.13,155.58,13.02,8113,973,1093,4743,30
2021-03-18 15:00:00,35.56,38.5,23.26,31.02,154.65,58.48,154.94,17.47,8206,1035,1099,4888,31
2021-03-18 15:30:00,38.22,44.39,23.76,35.02,144.57,69.44,152.32,23.29,8306,1145,1117,5067,32
2021-03-18 16:00:00,38.0,89.25,24.22,35.86,145.71,63.17,147.69,24.39,8453,1240,1130,5248,33
2021-03-18 16:30:00,35.27,41.92,25.13,32.03,142.43,76.51,148.06,31.49,8572,1335,1153,5424,34
2021-03-18 17:00:00,37.6,61.15,32.17,35.02,138.87,110.59,150.42,37.2,8765,1441,1200,5591,35
2021-03-18 17:30:00,35.81,98.8,30.04,33.0,135.62,101.66,140.51,41.62,8839,1572,1221,5696,36
2021-03-18 18:00:00,41.59,53.52,35.3,38.86,134.69,97.89,122.97,55.24,8897,1662,1233,5788,37
2021-03-18 18:30:00,44.91,44.36,36.12,41.71,125.53,97.04,117.31,72.72,8835,1727,1237,5743,38
2021-03-18 19:00:00,44.76,46.16,34.8,42.54,120.46,102.27,103.81,80.68,8712,1753,1240,5749,39
2021-03-18 19:30:00,38.07,41.39,33.68,37.37,120.1,93.21,95.2,92.35,8528,1746,1234,5729,40
2021-03-18 20:00:00,37.75,40.25,32.81,36.58,116.29,99.54,99.35,89.43,8352,1718,1209,5589,41
2021-03-18 20:30:00,35.38,35.88,29.66,32.94,109.31,134.33,96.47,79.31,8125,1663,1184,5369,42
2021-03-18 21:00:00,33.08,31.14,27.32,29.9,116.52,149.99,102.93,65.93,7887,1610,1149,5194,43
2021-03-18 21:30:00,32.4,28.39,25.96,28.66,122.97,157.73,127.07,61.97,7804,1554,1128,4992,44
2021-03-18 22:00:00,31.55,26.84,25.67,27.55,128.4,156.2,141.7,67.38,7729,1498,1101,4831,45
2021-03-18 22:30:00,37.62,32.57,30.24,33.07,124.01,140.39,152.86,76.02,7686,1429,1065,4702,46
2021-03-18 23:00:00,32.86,29.02,26.62,29.39,119.32,135.64,158.72,62.37,7587,1384,1051,4640,47
2021-03-18 23:30:00,34.17,32.07,28.63,31.86,118.7,124.84,169.86,57.2,7460,1372,1040,4782,48
2021-03-19 00:00:00,35.53,37.96,30.83,34.84,115.72,133.69,173.51,66.05,7338,1512,1032,4779,1
2021-03-19 00:30:00,35.52,37.48,30.15,33.82,100.98,114.26,169.19,71.46,7167,1497,1019,4577,2
2021-03-19 01:00:00,33.09,32.19,27.15,30.19,115.81,105.36,169.85,81.96,6973,1449,1023,4455,3
2021-03-19 01:30:00,32.75,31.79,27.52,30.0,124.79,95.81,172.31,98.96,6657,1364,1017,4347,4
2021-03-19 02:00:00,28.83,28.45,26.05,26.88,129.76,78.02,168.15,87.78,6427,1307,1007,4208,5
2021-03-19 02:30:00,26.06,24.74,25.36,23.93,123.35,79.7,166.61,86.2,6276,1259,981,4136,6
2021-03-19 03:00:00,25.29,22.76,28.49,22.68,78.22,96.59,165.05,85.62,6193,1256,978,4095,7
2021-03-19 03:30:00,24.49,20.03,25.43,21.33,63.51,93.31,154.88,74.49,6204,1247,981,4077,8
2021-03-19 04:00:00,28.19,22.94,26.06,24.51,53.13,87.88,140.95,73.15,6243,1246,980,4117,9
2021-03-19 04:30:00,27.19,22.12,27.39,24.14,68.14,91.93,119.97,74.74,6392,1253,1007,4218,10
2021-03-19 05:00:00,29.65,25.62,33.2,27.23,89.79,91.46,119.31,68.61,6637,1268,1040,4368,11
2021-03-19 05:30:00,33.91,30.25,29.98,32.01,110.55,60.94,135.73,58.53,7065,1288,1084,4680,12
2021-03-19 06:00:00,39.72,37.77,36.1,39.35,109.76,54.16,139.97,57.68,7525,1349,1138,4951,13
2021-03-19 06:30:00,51.16,52.01,48.46,53.39,115.99,48.33,134.48,64.97,7939,1432,1209,5332,14
2021-03-19 07:00:00,62.14,66.58,42.8,66.41,109.99,54.18,134.69,60.66,8197,1516,1262,5546,15
2021-03-19 07:30:00,35.04,37.31,30.2,36.12,107.98,66.73,137.07,53.49,8298,1542,1220,5452,16
2021-03-19 08:00:00,35.17,34.33,26.31,34.09,96.11,70.27,154.94,46.4,8270,1454,1192,5383,17
2021-03-19 08:30:00,35.4,34.42,27.11,35.83,86.33,57.89,169.05,37.78,8255,1381,1164,5283,18
2021-03-19 09:00:00,32.59,17.54,20.86,23.91,96.05,45.87,178.38,37.66,8237,1331,1106,5096,19
2021-03-19 09:30:00,34.52,-141.64,27.5,27.69,107.18,14.65,169.88,36.73,8170,1240,1081,4916,20
2021-03-19 10:00:00,33.27,-152.67,351.94,18.41,117.02,14.97,171.16,32.75,8140,1179,1065,4707,21
2021-03-19 10:30:00,32.61,-137.13,29.2,30.87,144.67,20.25,172.74,25.81,8030,1121,1046,4571,22
2021-03-19 11:00:00,32.52,-45.08,28.05,28.89,135.17,26.85,173.41,24.27,7910,1048,1051,4457,23
2021-03-19 11:30:00,32.29,-28.29,27.9,28.47,122.74,35.23,167.68,22.98,7752,1024,1045,4442,24
2021-03-19 12:00:00,31.14,-54.49,28.16,28.69,129.63,41.99,162.88,21.35,7664,987,1030,4415,25
2021-03-19 12:30:00,30.08,-50.87,26.45,27.13,151.58,49.91,163.05,20.82,7560,977,1032,4414,26
2021-03-19 13:00:00,29.03,-31.16,19.08,20.41,148.22,55.28,159.95,21.23,7572,1004,1029,4469,27
2021-03-19 13:30:00,31.36,-34.5,27.05,29.32,170.11,60.93,162.46,31.95,7589,1086,1036,4527,28
2021-03-19 14:00:00,32.6,-14.56,22.47,25.9,163.69,84.86,159.5,39.34,7631,1191,1018,4650,29
2021-03-19 14:30:00,31.6,26.93,25.98,30.49,166.24,123.74,156.1,49.92,7615,1292,1022,4730,30
2021-03-19 15:00:00,31.85,25.96,24.21,29.96,144.6,149.06,156.25,59.67,7720,1307,1059,4900,31
2021-03-19 15:30:00,31.86,26.1,26.0,28.65,158.43,147.95,158.29,64.6,7847,1360,1121,5133,32
2021-03-19 16:00:00,30.43,29.11,27.1,30.65,142.18,151.94,160.15,69.91,7959,1423,1147,5319,33
2021-03-19 16:30:00,31.55,31.45,13.81,32.41,134.71,148.35,149.64,92.84,8091,1458,1042,5479,34
2021-03-19 17:00:00,32.53,31.44,25.56,33.28,138.15,156.32,132.25,138.84,8289,1526,1158,5583,35
2021-03-19 17:30:00,33.98,34.7,28.83,34.75,130.88,160.45,115.04,177.27,8312,1601,1181,5606,36
2021-03-19 18:00:00,31.18,28.79,25.42,28.18,110.6,162.01,102.66,227.14,8379,1665,1189,5647,37
2021-03-19 18:30:00,35.19,31.12,27.39,30.13,118.55,159.03,85.08,252.27,8376,1695,1204,5600,38
2021-03-19 19:00:00,35.54,32.4,27.72,30.21,133.3,160.92,75.9,266.24,8333,1700,1198,5594,39
2021-03-19 19:30:00,35.38,33.1,27.7,30.0,123.85,169.33,79.35,286.92,8210,1687,1201,5554,40
2021-03-19 20:00:00,35.49,32.84,27.58,30.07,109.7,175.96,80.46,296.23,8053,1657,1177,5416,41
2021-03-19 20:30:00,35.51,32.49,58.82,30.02,121.11,172.91,81.84,297.6,7856,1614,1166,5241,42
2021-03-19 21:00:00,35.48,25.11,22.88,23.84,134.73,155.19,83.74,297.02,7668,1568,1143,5013,43
2021-03-19 21:30:00,35.56,24.01,24.87,24.29,132.25,158.87,81.34,298.89,7725,1525,1125,4887,44
2021-03-19 22:00:00,35.9,31.14,31.72,31.22,133.56,164.2,89.46,298.7,7644,1487,1103,4765,45
2021-03-19 22:30:00,36.76,31.52,31.59,31.19,127.02,147.87,90.02,273.67,7645,1435,1083,4663,46
2021-03-19 23:00:00,35.65,24.63,24.91,24.62,117.7,133.48,90.76,235.24,7542,1403,1063,4594,47
2021-03-19 23:30:00,35.54,30.03,29.53,31.2,118.9,135.51,94.71,199.63,7428,1389,1038,4742,48
2021-03-20 00:00:00,36.06,32.96,30.37,33.34,111.63,149.25,102.78,172.17,7290,1535,1035,4634,1
2021-03-20 00:30:00,35.31,31.18,28.97,31.94,121.68,150.33,106.57,160.85,7120,1523,1028,4318,2
2021-03-20 01:00:00,33.34,28.35,27.4,29.38,127.69,143.64,112.38,156.37,6884,1460,1012,4183,3
2021-03-20 01:30:00,31.66,23.13,25.25,24.6,118.97,138.54,104.76,145.28,6593,1375,1028,4089,4
2021-03-20 02:00:00,34.2,23.24,26.03,25.09,118.94,159.93,102.49,144.55,6384,1319,1032,4117,5
2021-03-20 02:30:00,27.19,22.0,26.04,23.99,110.33,168.09,102.39,146.78,6243,1288,1027,4059,6
2021-03-20 03:00:00,25.12,17.41,21.87,18.98,122.28,173.08,98.17,151.1,6159,1276,1032,3989,7
2021-03-20 03:30:00,25.36,15.42,19.82,17.0,130.56,175.53,100.19,130.02,6099,1257,1014,3964,8
2021-03-20 04:00:00,24.57,17.36,21.84,19.22,134.28,159.28,102.73,121.08,6104,1243,1011,3971,9
2021-03-20 04:30:00,25.84,18.81,23.78,20.75,135.48,149.75,104.31,119.59,6168,1239,1010,3980,10
2021-03-20 05:00:00,27.73,20.28,25.31,22.48,140.77,148.09,114.11,118.22,6254,1245,1041,4037,11
2021-03-20 05:30:00,34.37,26.5,29.15,29.12,132.65,138.3,114.72,103.52,6430,1260,1065,4176,12
2021-03-20 06:00:00,33.1,28.73,29.77,30.8,124.24,137.12,98.21,104.35,6590,1286,1080,4293,13
2021-03-20 06:30:00,35.08,31.58,30.64,33.57,129.02,123.17,89.4,109.31,6832,1311,1112,4434,14
2021-03-20 07:00:00,37.28,33.91,34.81,36.05,141.66,119.07,82.94,101.81,7131,1352,1144,4541,15
2021-03-20 07:30:00,32.63,29.31,31.16,30.89,153.4,108.88,89.01,96.98,7451,1347,1172,4498,16
2021-03-20 08:00:00,32.57,28.03,30.33,29.83,172.71,94.31,101.07,77.7,7697,1291,1183,4403,17
2021-03-20 08:30:00,35.38,11.55,22.01,12.33,181.05,83.72,115.22,78.0,7932,1208,1188,4307,18
2021-03-20 09:00:00,31.48,8.72,23.5,9.28,176.42,56.89,146.77,82.03,7795,1107,1193,4154,19
2021-03-20 09:30:00,33.64,3.1,26.71,3.36,178.51,42.78,154.7,76.44,7906,1005,1179,4023,20
2021-03-20 10:00:00,34.48,10.39,30.77,11.34,159.95,32.84,159.68,65.55,8099,925,1157,3894,21
2021-03-20 10:30:00,37.46,-26.6,25.14,-20.55,165.8,22.96,159.33,52.29,8048,890,1118,3770,22
2021-03-20 11:00:00,40.74,-25.68,26.99,-18.68,167.4,22.78,160.35,48.09,7986,851,1081,3697,23
2021-03-20 11:30:00,37.32,-32.87,25.55,-16.31,161.19,18.82,153.77,49.08,7862,826,1042,3674,24
2021-03-20 12:00:00,36.91,-53.48,25.31,-11.24,157.25,16.29,153.09,53.85,7810,839,1039,3736,25
2021-03-20 12:30:00,35.62,-34.06,25.36,-13.34,164.35,13.91,156.76,64.89,7688,881,1032,3838,26
2021-03-20 13:00:00,37.02,-18.11,25.68,-7.73,161.31,12.22,157.57,88.28,7643,936,1022,3970,27
2021-03-20 13:30:00,49.09,-23.07,25.14,-9.92,162.79,17.84,157.47,115.34,7662,981,1008,4096,28
2021-03-20 14:00:00,41.09,-27.78,25.36,-17.84,158.64,32.9,157.22,139.72,7641,1008,1041,4211,29
2021-03-20 14:30:00,37.89,-46.63,25.12,-20.85,148.37,52.11,152.64,160.45,7682,1058,1048,4330,30
2021-03-20 15:00:00,36.84,-5.93,25.95,-6.9,139.11,58.5,151.4,193.93,7696,1147,1051,4431,31
2021-03-20 15:30:00,43.26,-34.9,27.39,-9.61,151.71,72.59,153.97,262.2,7805,1237,1063,4461,32
2021-03-20 16:00:00,38.73,-12.98,24.87,-14.82,151.99,95.37,154.63,299.73,7871,1296,1080,4585,33
2021-03-20 16:30:00,34.24,-7.27,21.36,-7.89,143.66,137.93,158.21,320.92,7924,1410,1115,4674,34
2021-03-20 17:00:00,34.36,2.11,25.77,1.39,148.51,145.25,152.02,332.38,8047,1513,1143,4864,35
2021-03-20 17:30:00,42.68,-2.68,26.35,-3.79,147.93,126.54,147.65,324.52,8088,1616,1159,4925,36
2021-03-20 18:00:00,35.17,29.61,28.7,28.33,146.92,134.13,136.21,318.46,8175,1689,1172,4944,37
2021-03-20 18:30:00,35.07,29.64,26.55,28.43,132.09,152.47,119.04,301.95,8209,1740,1167,4998,38
2021-03-20 19:00:00,34.79,30.63,29.24,29.71,146.98,160.64,105.34,261.91,8093,1744,1156,5025,39
2021-03-20 19:30:00,33.6,30.48,29.48,29.5,152.88,191.35,97.37,224.1,7947,1719,1152,4972,40
2021-03-20 20:00:00,34.67,30.13,28.66,29.54,151.03,201.84,94.43,200.9,7774,1683,1150,4905,41
2021-03-20 20:30:00,35.88,29.99,27.63,29.45,152.07,190.14,95.9,196.08,7636,1632,1135,4746,42
2021-03-20 21:00:00,35.05,30.58,27.4,29.98,151.86,203.07,90.33,188.44,7489,1578,1116,4667,43
2021-03-20 21:30:00,34.69,30.67,25.7,29.98,152.6,196.6,106.31,183.67,7393,1522,1074,4584,44
2021-03-20 22:00:00,32.34,28.92,25.27,28.24,154.06,174.13,128.36,170.74,7344,1478,1065,4495,45
2021-03-20 22:30:00,34.89,30.54,25.76,30.63,154.19,174.9,133.45,168.41,7307,1437,1075,4415,46
2021-03-20 23:00:00,33.25,30.0,26.69,29.79,151.55,176.99,125.52,163.51,7167,1410,1056,4372,47
2021-03-20 23:30:00,32.43,30.46,25.64,30.06,143.66,176.05,138.4,170.91,6991,1388,1037,4531,48
2021-03-21 00:00:00,34.31,35.84,25.6,32.82,143.6,151.79,149.33,192.78,6869,1532,1034,4528,1
2021-03-21 00:30:00,34.16,34.9,27.25,31.92,146.06,138.88,144.94,190.65,6728,1500,1028,4380,2
2021-03-21 01:00:00,35.2,37.43,27.57,34.07,133.47,129.45,152.79,182.38,6560,1450,1022,4269,3
2021-03-21 01:30:00,30.77,32.29,24.91,29.38,125.8,116.52,156.16,162.42,6316,1351,1031,4158,4
2021-03-21 02:00:00,24.61,25.44,23.81,23.37,125.63,112.74,157.3,164.53,6125,1290,1020,4032,5
2021-03-21 02:30:00,28.06,30.12,27.56,27.12,128.68,101.49,153.86,144.93,6056,1267,1027,3952,6
2021-03-21 03:00:00,25.56,27.79,25.44,24.76,136.92,75.84,157.84,125.38,5995,1261,1035,3879,7
2021-03-21 03:30:00,24.85,26.17,25.17,23.84,135.28,75.51,156.21,111.96,5941,1233,1021,3852,8
2021-03-21 04:00:00,23.3,22.77,24.09,21.91,129.56,77.19,154.63,105.59,5942,1211,1026,3838,9
2021-03-21 04:30:00,26.7,23.81,25.44,23.46,129.04,80.44,156.06,121.83,6000,1214,1031,3833,10
2021-03-21 05:00:00,32.63,29.62,29.55,29.03,125.85,82.54,160.24,121.13,6052,1209,1028,3900,11
2021-03-21 05:30:00,35.3,30.95,28.43,30.43,137.7,84.31,161.21,124.99,6155,1209,1054,3967,12
2021-03-21 06:00:00,35.34,25.88,25.43,25.32,139.06,91.9,162.56,125.32,6319,1224,1066,4036,13
2021-03-21 06:30:00,34.86,30.44,28.93,29.76,138.9,100.3,161.24,133.64,6489,1244,1087,4166,14
2021-03-21 07:00:00,35.52,30.97,29.56,30.3,130.68,104.6,163.83,152.55,6751,1277,1115,4255,15
2021-03-21 07:30:00,37.92,31.31,30.92,30.77,137.95,87.86,166.07,161.84,7072,1269,1132,4308,16
2021-03-21 08:00:00,51.99,43.22,39.36,43.29,146.55,71.64,169.57,146.74,7401,1213,1130,4403,17
2021-03-21 08:30:00,46.33,38.77,32.43,39.09,151.03,72.8,168.07,169.52,7638,1139,1142,4463,18
2021-03-21 09:00:00,39.0,31.8,32.09,32.57,144.11,64.63,168.18,175.28,7817,1060,1155,4486,19
2021-03-21 09:30:00,48.81,22.64,24.84,23.95,150.22,54.04,167.35,164.8,7933,972,1142,4511,20
2021-03-21 10:00:00,43.44,24.53,27.2,26.31,146.51,45.16,166.56,178.85,7950,882,1125,4523,21
2021-03-21 10:30:00,42.25,25.54,27.81,27.14,149.19,42.54,165.0,157.79,7952,826,1106,4529,22
2021-03-21 11:00:00,47.33,23.38,25.34,24.97,162.33,30.93,164.87,111.6,7933,786,1089,4493,23
2021-03-21 11:30:00,56.87,21.35,23.77,22.71,144.27,27.64,165.63,111.8,7863,762,1079,4447,24
2021-03-21 12:00:00,43.31,25.77,27.59,27.76,145.2,36.06,165.4,112.96,7876,773,1060,4473,25
2021-03-21 12:30:00,47.48,34.7,31.11,36.56,151.73,35.66,164.18,131.16,7839,815,1049,4479,26
2021-03-21 13:00:00,40.87,33.05,29.34,33.62,152.48,36.54,163.92,119.18,7767,881,1043,4461,27
2021-03-21 13:30:00,48.11,40.17,30.71,39.85,152.78,40.9,159.46,99.66,7728,923,1037,4484,28
2021-03-21 14:00:00,54.21,47.94,33.21,45.62,160.31,49.96,160.92,120.45,7691,1004,1062,4543,29
2021-03-21 14:30:00,39.59,34.94,29.25,32.83,161.02,88.73,159.89,96.91,7704,1059,1088,4622,30
2021-03-21 15:00:00,37.08,34.59,29.04,31.26,158.49,95.71,161.37,109.0,7764,1104,1100,4722,31
2021-03-21 15:30:00,41.01,38.98,31.03,34.49,158.72,91.32,158.65,146.36,7806,1164,1116,4843,32
2021-03-21 16:00:00,47.76,72.02,33.97,40.78,156.35,65.56,160.9,175.39,7952,1247,1142,4964,33
2021-03-21 16:30:00,49.67,50.64,34.08,43.9,148.09,67.83,156.26,170.78,8012,1321,1161,5074,34
2021-03-21 17:00:00,50.81,56.78,27.2,50.07,145.53,81.72,157.21,177.78,8237,1397,1216,5159,35
2021-03-21 17:30:00,45.74,55.02,26.58,45.67,133.66,93.05,155.39,193.16,8311,1530,1229,5194,36
2021-03-21 18:00:00,45.64,113.53,26.12,45.04,135.11,92.8,153.8,204.81,8347,1625,1237,5200,37
2021-03-21 18:30:00,41.74,105.68,25.56,39.11,122.36,97.75,154.63,215.2,8371,1682,1240,5142,38
2021-03-21 19:00:00,44.32,60.14,15.08,42.22,117.82,115.5,153.54,236.49,8222,1692,1228,5168,39
2021-03-21 19:30:00,36.03,61.83,21.26,34.39,123.35,118.71,156.21,236.31,8039,1674,1236,5084,40
2021-03-21 20:00:00,38.83,49.55,25.17,31.24,108.48,123.8,157.49,247.97,7847,1641,1214,4959,41
2021-03-21 20:30:00,48.67,46.67,32.18,36.55,102.41,132.76,162.88,261.66,7664,1590,1183,4816,42
2021-03-21 21:00:00,38.06,42.86,22.71,23.11,108.28,147.43,164.26,287.94,7452,1548,1164,4697,43
2021-03-21 21:30:00,37.37,50.41,22.38,24.81,106.94,141.64,158.78,289.4,7328,1494,1110,4569,44
2021-03-21 22:00:00,35.68,47.89,32.93,30.0,102.32,121.76,160.23,306.11,7238,1450,1087,4418,45
2021-03-21 22:30:00,44.6,61.1,35.23,37.32,110.59,124.24,162.0,304.62,7203,1380,1068,4328,46
2021-03-21 23:00:00,37.31,59.14,30.18,31.8,112.88,114.94,161.92,296.22,7095,1354,1062,4320,47
2021-03-21 23:30:00,36.3,53.04,30.08,32.1,118.07,96.98,159.12,287.69,6947,1346,1049,4461,48
2021-03-22 00:00:00,34.65,80.59,28.82,30.83,127.23,92.01,156.63,276.29,6839,1499,1043,4536,1
2021-03-22 00:30:00,35.37,104.02,28.15,30.26,127.74,78.67,149.85,271.12,6685,1497,1030,4371,2
2021-03-22 01:00:00,37.24,56.2,33.18,33.27,140.02,68.92,147.64,269.44,6536,1460,1037,4255,3
2021-03-22 01:30:00,32.38,55.86,31.77,28.45,137.2,70.93,148.02,257.56,6310,1381,1031,4191,4
2021-03-22 02:00:00,35.0,60.76,51.15,27.96,138.52,59.21,152.57,251.1,6129,1325,1025,4052,5
2021-03-22 02:30:00,35.47,66.27,48.46,32.11,129.58,55.69,154.87,244.27,6051,1298,1009,3948,6
2021-03-22 03:00:00,35.42,75.73,28.23,31.83,128.35,53.61,156.82,248.73,6005,1282,1003,3911,7
2021-03-22 03:30:00,35.2,75.45,28.55,31.81,126.24,51.21,155.92,242.58,6036,1257,1005,3874,8
2021-03-22 04:00:00,35.48,81.54,28.11,31.62,124.49,49.08,155.7,263.64,6093,1246,1010,3930,9
2021-03-22 04:30:00,37.92,59.34,32.97,34.21,132.02,50.46,158.1,247.06,6274,1252,1035,4064,10
2021-03-22 05:00:00,39.1,66.57,35.1,35.82,133.57,49.88,165.88,242.63,6487,1276,1069,4189,11
2021-03-22 05:30:00,46.42,90.21,39.41,43.63,119.21,48.27,168.15,226.68,6948,1303,1129,4560,12
2021-03-22 06:00:00,53.64,78.4,29.94,48.24,123.28,50.73,168.59,223.44,7415,1365,1203,4867,13
2021-03-22 06:30:00,126.33,134.63,41.64,111.83,126.78,49.95,167.89,217.84,7843,1440,1267,5241,14
2021-03-22 07:00:00,191.65,190.39,46.29,168.29,145.8,35.57,169.47,224.06,8217,1526,1305,5451,15
2021-03-22 07:30:00,111.37,110.01,46.83,82.39,142.95,27.0,166.9,227.62,8438,1553,1288,5409,16
2021-03-22 08:00:00,92.21,94.8,42.33,82.39,137.54,21.88,165.86,186.1,8520,1481,1265,5432,17
2021-03-22 08:30:00,64.94,64.65,28.02,56.88,134.54,18.94,166.22,164.92,8623,1406,1239,5365,18
2021-03-22 09:00:00,87.9,79.92,29.29,74.09,135.18,12.45,164.52,168.77,8633,1300,1217,5260,19
2021-03-22 09:30:00,83.95,73.84,31.16,68.44,138.07,8.48,164.37,150.6,8636,1213,1200,5178,20
2021-03-22 10:00:00,97.39,80.44,35.85,76.31,141.2,5.84,168.4,130.73,8646,1137,1178,5179,21
2021-03-22 10:30:00,71.01,60.98,26.26,58.13,142.0,5.06,167.21,144.65,8624,1069,1157,5216,22
2021-03-22 11:00:00,62.8,59.35,26.56,54.15,144.92,3.82,172.05,176.3,8529,1024,1154,5224,23
2021-03-22 11:30:00,67.17,61.63,25.69,55.97,133.95,10.36,174.35,208.5,8584,986,1146,5232,24
2021-03-22 12:00:00,61.78,60.99,25.76,55.03,124.9,11.93,170.22,190.56,8582,1000,1143,5312,25
